sample_ts,zh,zm,sw
2025-06-17T05:20:00,7011AJ8R,山溪幕下,65.7
2025-06-17T05:20:00,7011AJ9R,山溪前桐,194.25
2025-06-17T05:20:00,7011AM2G,富春江水库严陵坞,23.18
2025-06-17T05:25:00,70101500,富春江电站(坝上),23.09
2025-06-17T05:25:00,70101501,富春江坝下,9.07
2025-06-17T05:25:00,70101800,窄溪,6.89
2025-06-17T05:25:00,70102300,闸口,5.91
2025-06-17T05:25:00,7010AJ33,渌渚,6.97
2025-06-17T05:25:00,7011AJ4M,新桐乡,17.83
2025-06-17T05:25:00,7011AJ5M,渌渚镇,7.41
2025-06-17T05:25:00,7011AJ7R,山溪叶家,50.33
2025-06-17T05:25:00,7011AJ8R,山溪幕下,65.7
2025-06-17T05:25:00,7011AJ9R,山溪前桐,194.25
2025-06-17T05:25:00,7011AM2G,富春江水库严陵坞,23.18
2025-06-17T05:30:00,70101500,富春江电站(坝上),23.09
2025-06-17T05:30:00,70101501,富春江坝下,9.07
2025-06-17T05:30:00,70101800,窄溪,6.88
2025-06-17T05:30:00,70102300,闸口,5.9
2025-06-17T05:30:00,7010AJ33,渌渚,6.97
2025-06-17T05:30:00,7011AJ4M,新桐乡,17.86
2025-06-17T05:30:00,7011AJ5M,渌渚镇,7.41
2025-06-17T05:30:00,7011AJ7R,山溪叶家,50.33
2025-06-17T05:30:00,7011AJ8R,山溪幕下,65.7
2025-06-17T05:30:00,7011AJ9R,山溪前桐,194.25
2025-06-17T05:30:00,7011AM2G,富春江水库严陵坞,23.18
2025-06-17T05:35:00,70101500,富春江电站(坝上),23.08
2025-06-17T05:35:00,70101501,富春江坝下,9.06
2025-06-17T05:35:00,70101800,窄溪,6.85
2025-06-17T05:35:00,70102300,闸口,5.89
2025-06-17T05:35:00,7010AJ33,渌渚,6.95
2025-06-17T05:35:00,7011AJ4M,新桐乡,17.86
2025-06-17T05:35:00,7011AJ5M,渌渚镇,7.4
2025-06-17T05:35:00,7011AJ7R,山溪叶家,50.33
2025-06-17T05:35:00,7011AJ8R,山溪幕下,65.7
2025-06-17T05:35:00,7011AJ9R,山溪前桐,194.25
2025-06-17T05:35:00,7011AM2G,富春江水库严陵坞,23.17
2025-06-17T05:40:00,70101500,富春江电站(坝上),23.07
2025-06-17T05:40:00,70101501,富春江坝下,9.06
2025-06-17T05:40:00,70101800,窄溪,6.85
2025-06-17T05:40:00,70102300,闸口,5.89
2025-06-17T05:40:00,7010AJ33,渌渚,6.95
2025-06-17T05:40:00,7011AJ4M,新桐乡,17.86
2025-06-17T05:40:00,7011AJ5M,渌渚镇,7.4
2025-06-17T05:40:00,7011AJ7R,山溪叶家,50.33
2025-06-17T05:40:00,7011AJ8R,山溪幕下,65.7
2025-06-17T05:40:00,7011AJ9R,山溪前桐,194.25
2025-06-17T05:40:00,7011AM2G,富春江水库严陵坞,23.17
2025-06-17T05:45:00,70101500,富春江电站(坝上),23.06
2025-06-17T05:45:00,70101501,富春江坝下,9.04
2025-06-17T05:45:00,70101800,窄溪,6.85
2025-06-17T05:45:00,70102300,闸口,5.88
2025-06-17T05:45:00,7010AJ33,渌渚,6.93
2025-06-17T05:45:00,7011AJ4M,新桐乡,17.86
2025-06-17T05:45:00,7011AJ5M,渌渚镇,7.39
2025-06-17T05:45:00,7011AJ7R,山溪叶家,50.32
2025-06-17T05:45:00,7011AJ8R,山溪幕下,65.7
2025-06-17T05:45:00,7011AJ9R,山溪前桐,194.25
2025-06-17T05:45:00,7011AM2G,富春江水库严陵坞,23.16
2025-06-17T05:50:00,70101500,富春江电站(坝上),23.23
2025-06-17T05:50:00,70101501,富春江坝下,8.87
2025-06-17T05:50:00,70101800,窄溪,6.84
2025-06-17T05:50:00,70102300,闸口,5.87
2025-06-17T05:50:00,7010AJ33,渌渚,6.93
2025-06-17T05:50:00,7011AJ4M,新桐乡,17.86
2025-06-17T05:50:00,7011AJ5M,渌渚镇,7.38
2025-06-17T05:50:00,7011AJ7R,山溪叶家,50.32
2025-06-17T05:50:00,7011AJ8R,山溪幕下,65.7
2025-06-17T05:50:00,7011AJ9R,山溪前桐,194.25
2025-06-17T05:50:00,7011AM2G,富春江水库严陵坞,23.15
2025-06-17T05:55:00,70101500,富春江电站(坝上),23.21
2025-06-17T05:55:00,70101501,富春江坝下,8.79
2025-06-17T05:55:00,70101800,窄溪,6.83
2025-06-17T05:55:00,70102300,闸口,5.87
2025-06-17T05:55:00,7010AJ33,渌渚,6.91
2025-06-17T05:55:00,7011AJ4M,新桐乡,17.86
2025-06-17T05:55:00,7011AJ5M,渌渚镇,7.38
2025-06-17T05:55:00,7011AJ7R,山溪叶家,50.33
2025-06-17T05:55:00,7011AJ8R,山溪幕下,65.7
2025-06-17T05:55:00,7011AJ9R,山溪前桐,194.25
2025-06-17T05:55:00,7011AM2G,富春江水库严陵坞,23.3
2025-06-17T06:00:00,70101500,富春江电站(坝上),23.24
2025-06-17T06:00:00,70101501,富春江坝下,8.75
2025-06-17T06:00:00,70101800,窄溪,6.81
2025-06-17T06:00:00,70102300,闸口,5.86
2025-06-17T06:00:00,7010AJ33,渌渚,6.91
2025-06-17T06:00:00,7011AJ4M,新桐乡,17.86
2025-06-17T06:00:00,7011AJ5M,渌渚镇,7.37
2025-06-17T06:00:00,7011AJ7R,山溪叶家,50.32
2025-06-17T06:00:00,7011AJ8R,山溪幕下,65.69
2025-06-17T06:00:00,7011AJ9R,山溪前桐,194.25
2025-06-17T06:00:00,7011AM2G,富春江水库严陵坞,23.3
2025-06-17T06:05:00,70101500,富春江电站(坝上),23.26
2025-06-17T06:05:00,70101501,富春江坝下,8.7
2025-06-17T06:05:00,70101800,窄溪,6.8
2025-06-17T06:05:00,70102300,闸口,5.86
2025-06-17T06:05:00,7010AJ33,渌渚,6.91
2025-06-17T06:05:00,7011AJ4M,新桐乡,17.86
2025-06-17T06:05:00,7011AJ5M,渌渚镇,7.37
2025-06-17T06:05:00,7011AJ7R,山溪叶家,50.32
2025-06-17T06:05:00,7011AJ8R,山溪幕下,65.7
2025-06-17T06:05:00,7011AJ9R,山溪前桐,194.25
2025-06-17T06:05:00,7011AM2G,富春江水库严陵坞,23.33
2025-06-17T06:10:00,70101500,富春江电站(坝上),23.24
2025-06-17T06:10:00,70101501,富春江坝下,8.66
2025-06-17T06:10:00,70101800,窄溪,6.79
2025-06-17T06:10:00,70102300,闸口,5.85
2025-06-17T06:10:00,7010AJ33,渌渚,6.89
2025-06-17T06:10:00,7011AJ4M,新桐乡,17.86
2025-06-17T06:10:00,7011AJ5M,渌渚镇,7.36
2025-06-17T06:10:00,7011AJ7R,山溪叶家,50.32
2025-06-17T06:10:00,7011AJ8R,山溪幕下,65.7
2025-06-17T06:10:00,7011AJ9R,山溪前桐,194.25
2025-06-17T06:10:00,7011AM2G,富春江水库严陵坞,23.33
2025-06-17T06:15:00,70101500,富春江电站(坝上),23.26
2025-06-17T06:15:00,70101501,富春江坝下,8.66
2025-06-17T06:15:00,70101800,窄溪,6.79
2025-06-17T06:15:00,70102300,闸口,5.84
2025-06-17T06:15:00,7010AJ33,渌渚,6.89
2025-06-17T06:15:00,7011AJ4M,新桐乡,17.86
2025-06-17T06:15:00,7011AJ5M,渌渚镇,7.35
2025-06-17T06:15:00,7011AJ7R,山溪叶家,50.32
2025-06-17T06:15:00,7011AJ8R,山溪幕下,65.7
2025-06-17T06:15:00,7011AJ9R,山溪前桐,194.25
2025-06-17T06:15:00,7011AM2G,富春江水库严陵坞,23.33
2025-06-17T06:20:00,70101500,富春江电站(坝上),23.25
2025-06-17T06:20:00,70101501,富春江坝下,8.64
2025-06-17T06:20:00,70101800,窄溪,6.77
2025-06-17T06:20:00,70102300,闸口,5.84
2025-06-17T06:20:00,7010AJ33,渌渚,6.86
2025-06-17T06:20:00,7011AJ4M,新桐乡,17.86
2025-06-17T06:20:00,7011AJ5M,渌渚镇,7.35
2025-06-17T06:20:00,7011AJ7R,山溪叶家,50.32
2025-06-17T06:20:00,7011AJ8R,山溪幕下,65.69
2025-06-17T06:20:00,7011AJ9R,山溪前桐,194.25
2025-06-17T06:20:00,7011AM2G,富春江水库严陵坞,23.34
2025-06-17T06:25:00,70101500,富春江电站(坝上),23.28
2025-06-17T06:25:00,70101501,富春江坝下,8.62
2025-06-17T06:25:00,70101800,窄溪,6.76
2025-06-17T06:25:00,70102300,闸口,5.83
2025-06-17T06:25:00,7010AJ33,渌渚,6.86
2025-06-17T06:25:00,7011AJ4M,新桐乡,17.86
2025-06-17T06:25:00,7011AJ5M,渌渚镇,7.35
2025-06-17T06:25:00,7011AJ7R,山溪叶家,50.32
2025-06-17T06:25:00,7011AJ8R,山溪幕下,65.7
2025-06-17T06:25:00,7011AJ9R,山溪前桐,194.25
2025-06-17T06:25:00,7011AM2G,富春江水库严陵坞,23.33
2025-06-17T06:30:00,70101500,富春江电站(坝上),23.26
2025-06-17T06:30:00,70101501,富春江坝下,8.59
2025-06-17T06:30:00,70101800,窄溪,6.74
2025-06-17T06:30:00,70102300,闸口,5.82
2025-06-17T06:30:00,7010AJ33,渌渚,6.86
2025-06-17T06:30:00,7011AJ4M,新桐乡,17.86
2025-06-17T06:30:00,7011AJ5M,渌渚镇,7.34
2025-06-17T06:30:00,7011AJ7R,山溪叶家,50.32
2025-06-17T06:30:00,7011AJ8R,山溪幕下,65.7
2025-06-17T06:30:00,7011AJ9R,山溪前桐,194.25
2025-06-17T06:30:00,7011AM2G,富春江水库严陵坞,23.35
2025-06-17T06:35:00,70101500,富春江电站(坝上),23.29
2025-06-17T06:35:00,70101501,富春江坝下,8.59
2025-06-17T06:35:00,70101800,窄溪,6.72
2025-06-17T06:35:00,70102300,闸口,5.81
2025-06-17T06:35:00,7010AJ33,渌渚,6.84
2025-06-17T06:35:00,7011AJ4M,新桐乡,17.86
2025-06-17T06:35:00,7011AJ5M,渌渚镇,7.33
2025-06-17T06:35:00,7011AJ7R,山溪叶家,50.32
2025-06-17T06:35:00,7011AJ8R,山溪幕下,65.69
2025-06-17T06:35:00,7011AJ9R,山溪前桐,194.25
2025-06-17T06:35:00,7011AM2G,富春江水库严陵坞,23.33
2025-06-17T06:40:00,70101500,富春江电站(坝上),23.24
2025-06-17T06:40:00,70101501,富春江坝下,8.57
2025-06-17T06:40:00,70101800,窄溪,6.7
2025-06-17T06:40:00,70102300,闸口,5.81
2025-06-17T06:40:00,7010AJ33,渌渚,6.84
2025-06-17T06:40:00,7011AJ4M,新桐乡,17.86
2025-06-17T06:40:00,7011AJ5M,渌渚镇,7.33
2025-06-17T06:40:00,7011AJ7R,山溪叶家,50.32
2025-06-17T06:40:00,7011AJ8R,山溪幕下,65.69
2025-06-17T06:40:00,7011AJ9R,山溪前桐,194.25
2025-06-17T06:40:00,7011AM2G,富春江水库严陵坞,23.34
2025-06-17T06:45:00,70101500,富春江电站(坝上),23.22
2025-06-17T06:45:00,70101501,富春江坝下,8.55
2025-06-17T06:45:00,70101800,窄溪,6.69
2025-06-17T06:45:00,70102300,闸口,5.8
2025-06-17T06:45:00,7010AJ33,渌渚,6.8
2025-06-17T06:45:00,7011AJ4M,新桐乡,17.86
2025-06-17T06:45:00,7011AJ5M,渌渚镇,7.32
2025-06-17T06:45:00,7011AJ7R,山溪叶家,50.32
2025-06-17T06:45:00,7011AJ8R,山溪幕下,65.69
2025-06-17T06:45:00,7011AJ9R,山溪前桐,194.25
2025-06-17T06:45:00,7011AM2G,富春江水库严陵坞,23.31
2025-06-17T06:50:00,70101500,富春江电站(坝上),23.21
2025-06-17T06:50:00,70101501,富春江坝下,8.56
2025-06-17T06:50:00,70101800,窄溪,6.67
2025-06-17T06:50:00,70102300,闸口,5.94
2025-06-17T06:50:00,7010AJ33,渌渚,6.78
2025-06-17T06:50:00,7011AJ4M,新桐乡,17.86
2025-06-17T06:50:00,7011AJ5M,渌渚镇,7.32
2025-06-17T06:50:00,7011AJ7R,山溪叶家,50.32
2025-06-17T06:50:00,7011AJ8R,山溪幕下,65.69
2025-06-17T06:50:00,7011AJ9R,山溪前桐,194.25
2025-06-17T06:50:00,7011AM2G,富春江水库严陵坞,23.31
2025-06-17T06:55:00,70101500,富春江电站(坝上),23.23
2025-06-17T06:55:00,70101501,富春江坝下,8.55
2025-06-17T06:55:00,70101800,窄溪,6.64
2025-06-17T06:55:00,70102300,闸口,6.01
2025-06-17T06:55:00,7010AJ33,渌渚,6.76
2025-06-17T06:55:00,7011AJ4M,新桐乡,17.86
2025-06-17T06:55:00,7011AJ5M,渌渚镇,7.31
2025-06-17T06:55:00,7011AJ7R,山溪叶家,50.32
2025-06-17T06:55:00,7011AJ8R,山溪幕下,65.69
2025-06-17T06:55:00,7011AJ9R,山溪前桐,194.25
2025-06-17T06:55:00,7011AM2G,富春江水库严陵坞,23.31
2025-06-17T07:00:00,70101500,富春江电站(坝上),23.24
2025-06-17T07:00:00,70101501,富春江坝下,8.55
2025-06-17T07:00:00,70101800,窄溪,6.64
2025-06-17T07:00:00,70102300,闸口,6.03
2025-06-17T07:00:00,7010AJ33,渌渚,6.74
2025-06-17T07:00:00,7011AJ4M,新桐乡,17.86
2025-06-17T07:00:00,7011AJ5M,渌渚镇,7.3
2025-06-17T07:00:00,7011AJ7R,山溪叶家,50.32
2025-06-17T07:00:00,7011AJ8R,山溪幕下,65.69
2025-06-17T07:00:00,7011AJ9R,山溪前桐,194.25
2025-06-17T07:00:00,7011AM2G,富春江水库严陵坞,23.31
2025-06-17T07:05:00,70101500,富春江电站(坝上),23.24
2025-06-17T07:05:00,70101501,富春江坝下,8.55
2025-06-17T07:05:00,70101800,窄溪,6.64
2025-06-17T07:05:00,70102300,闸口,6.03
2025-06-17T07:05:00,7010AJ33,渌渚,6.72
2025-06-17T07:05:00,7011AJ4M,新桐乡,17.86
2025-06-17T07:05:00,7011AJ5M,渌渚镇,7.3
2025-06-17T07:05:00,7011AJ7R,山溪叶家,50.32
2025-06-17T07:05:00,7011AJ8R,山溪幕下,65.69
2025-06-17T07:05:00,7011AJ9R,山溪前桐,194.25
2025-06-17T07:05:00,7011AM2G,富春江水库严陵坞,23.31
2025-06-17T07:10:00,70101500,富春江电站(坝上),23.23
2025-06-17T07:10:00,70101501,富春江坝下,8.53
2025-06-17T07:10:00,70101800,窄溪,6.62
2025-06-17T07:10:00,70102300,闸口,6.07
2025-06-17T07:10:00,7010AJ33,渌渚,6.7
2025-06-17T07:10:00,7011AJ4M,新桐乡,17.86
2025-06-17T07:10:00,7011AJ5M,渌渚镇,7.29
2025-06-17T07:10:00,7011AJ7R,山溪叶家,50.32
2025-06-17T07:10:00,7011AJ8R,山溪幕下,65.69
2025-06-17T07:10:00,7011AJ9R,山溪前桐,194.25
2025-06-17T07:10:00,7011AM2G,富春江水库严陵坞,23.31
2025-06-17T07:15:00,70101500,富春江电站(坝上),23.22
2025-06-17T07:15:00,70101501,富春江坝下,8.53
2025-06-17T07:15:00,70101800,窄溪,6.6
2025-06-17T07:15:00,70102300,闸口,6.07
2025-06-17T07:15:00,7010AJ33,渌渚,6.68
2025-06-17T07:15:00,7011AJ4M,新桐乡,17.85
2025-06-17T07:15:00,7011AJ5M,渌渚镇,7.28
2025-06-17T07:15:00,7011AJ7R,山溪叶家,50.32
2025-06-17T07:15:00,7011AJ8R,山溪幕下,65.69
2025-06-17T07:15:00,7011AJ9R,山溪前桐,194.25
2025-06-17T07:15:00,7011AM2G,富春江水库严陵坞,23.31
2025-06-17T07:20:00,70101500,富春江电站(坝上),23.25
2025-06-17T07:20:00,70101501,富春江坝下,8.54
2025-06-17T07:20:00,70101800,窄溪,6.6
2025-06-17T07:20:00,70102300,闸口,6.09
2025-06-17T07:20:00,7010AJ33,渌渚,6.68
2025-06-17T07:20:00,7011AJ4M,新桐乡,17.85
2025-06-17T07:20:00,7011AJ5M,渌渚镇,7.28
2025-06-17T07:20:00,7011AJ7R,山溪叶家,50.32
2025-06-17T07:20:00,7011AJ8R,山溪幕下,65.69
2025-06-17T07:20:00,7011AJ9R,山溪前桐,194.24
2025-06-17T07:20:00,7011AM2G,富春江水库严陵坞,23.31
2025-06-17T07:25:00,70101500,富春江电站(坝上),23.24
2025-06-17T07:25:00,70101501,富春江坝下,8.52
2025-06-17T07:25:00,70101800,窄溪,6.59
2025-06-17T07:25:00,70102300,闸口,6.11
2025-06-17T07:25:00,7010AJ33,渌渚,6.66
2025-06-17T07:25:00,7011AJ4M,新桐乡,17.86
2025-06-17T07:25:00,7011AJ5M,渌渚镇,7.26
2025-06-17T07:25:00,7011AJ7R,山溪叶家,50.32
2025-06-17T07:25:00,7011AJ8R,山溪幕下,65.69
2025-06-17T07:25:00,7011AJ9R,山溪前桐,194.24
2025-06-17T07:25:00,7011AM2G,富春江水库严陵坞,23.31
2025-06-17T07:30:00,70101500,富春江电站(坝上),23.23
2025-06-17T07:30:00,70101501,富春江坝下,8.51
2025-06-17T07:30:00,70101800,窄溪,6.56
2025-06-17T07:30:00,70102300,闸口,6.12
2025-06-17T07:30:00,7010AJ33,渌渚,6.66
2025-06-17T07:30:00,7011AJ4M,新桐乡,17.86
2025-06-17T07:30:00,7011AJ5M,渌渚镇,7.26
2025-06-17T07:30:00,7011AJ7R,山溪叶家,50.31
2025-06-17T07:30:00,7011AJ8R,山溪幕下,65.69
2025-06-17T07:30:00,7011AJ9R,山溪前桐,194.25
2025-06-17T07:30:00,7011AM2G,富春江水库严陵坞,23.31
2025-06-17T07:35:00,70101500,富春江电站(坝上),23.24
2025-06-17T07:35:00,70101501,富春江坝下,8.49
2025-06-17T07:35:00,70101800,窄溪,6.56
2025-06-17T07:35:00,70102300,闸口,6.14
2025-06-17T07:35:00,7010AJ33,渌渚,6.64
2025-06-17T07:35:00,7011AJ4M,新桐乡,17.86
2025-06-17T07:35:00,7011AJ5M,渌渚镇,7.25
2025-06-17T07:35:00,7011AJ7R,山溪叶家,50.31
2025-06-17T07:35:00,7011AJ8R,山溪幕下,65.69
2025-06-17T07:35:00,7011AJ9R,山溪前桐,194.25
2025-06-17T07:35:00,7011AM2G,富春江水库严陵坞,23.31
2025-06-17T07:40:00,70101500,富春江电站(坝上),23.25
2025-06-17T07:40:00,70101501,富春江坝下,8.5
2025-06-17T07:40:00,70101800,窄溪,6.54
2025-06-17T07:40:00,70102300,闸口,6.16
2025-06-17T07:40:00,7010AJ33,渌渚,6.64
2025-06-17T07:40:00,7011AJ4M,新桐乡,9.16
2025-06-17T07:40:00,7011AJ5M,渌渚镇,7.25
2025-06-17T07:40:00,7011AJ7R,山溪叶家,50.31
2025-06-17T07:40:00,7011AJ8R,山溪幕下,65.69
2025-06-17T07:40:00,7011AJ9R,山溪前桐,194.25
2025-06-17T07:40:00,7011AM2G,富春江水库严陵坞,23.33
2025-06-17T07:45:00,70101500,富春江电站(坝上),23.36
2025-06-17T07:45:00,70101501,富春江坝下,8.3
2025-06-17T07:45:00,70101800,窄溪,6.52
2025-06-17T07:45:00,70102300,闸口,6.16
2025-06-17T07:45:00,7010AJ33,渌渚,6.63
2025-06-17T07:45:00,7011AJ4M,新桐乡,9.16
2025-06-17T07:45:00,7011AJ5M,渌渚镇,7.24
2025-06-17T07:45:00,7011AJ7R,山溪叶家,50.32
2025-06-17T07:45:00,7011AJ8R,山溪幕下,65.69
2025-06-17T07:45:00,7011AJ9R,山溪前桐,194.25
2025-06-17T07:45:00,7011AM2G,富春江水库严陵坞,23.33
2025-06-17T07:50:00,70101500,富春江电站(坝上),23.33
2025-06-17T07:50:00,70101501,富春江坝下,8.23
2025-06-17T07:50:00,70101800,窄溪,6.52
2025-06-17T07:50:00,70102300,闸口,6.15
2025-06-17T07:50:00,7010AJ33,渌渚,6.61
2025-06-17T07:50:00,7011AJ4M,新桐乡,8.28
2025-06-17T07:50:00,7011AJ5M,渌渚镇,7.24
2025-06-17T07:50:00,7011AJ7R,山溪叶家,50.32
2025-06-17T07:50:00,7011AJ8R,山溪幕下,65.69
2025-06-17T07:50:00,7011AJ9R,山溪前桐,194.25
2025-06-17T07:50:00,7011AM2G,富春江水库严陵坞,23.41
2025-06-17T07:55:00,70101500,富春江电站(坝上),23.35
2025-06-17T07:55:00,70101501,富春江坝下,8.2
2025-06-17T07:55:00,70101800,窄溪,6.51
2025-06-17T07:55:00,70102300,闸口,6.15
2025-06-17T07:55:00,7010AJ33,渌渚,6.61
2025-06-17T07:55:00,7011AJ4M,新桐乡,8.28
2025-06-17T07:55:00,7011AJ5M,渌渚镇,7.23
2025-06-17T07:55:00,7011AJ7R,山溪叶家,50.31
2025-06-17T07:55:00,7011AJ8R,山溪幕下,65.69
2025-06-17T07:55:00,7011AJ9R,山溪前桐,194.25
2025-06-17T07:55:00,7011AM2G,富春江水库严陵坞,23.41
2025-06-17T08:00:00,70101500,富春江电站(坝上),23.36
2025-06-17T08:00:00,70101501,富春江坝下,8.19
2025-06-17T08:00:00,70101800,窄溪,6.5
2025-06-17T08:00:00,70102300,闸口,6.15
2025-06-17T08:00:00,7010AJ33,渌渚,6.59
2025-06-17T08:00:00,7011AJ4M,新桐乡,6.76
2025-06-17T08:00:00,7011AJ5M,渌渚镇,7.23
2025-06-17T08:00:00,7011AJ7R,山溪叶家,50.31
2025-06-17T08:00:00,7011AJ8R,山溪幕下,65.69
2025-06-17T08:00:00,7011AJ9R,山溪前桐,194.25
2025-06-17T08:00:00,7011AM2G,富春江水库严陵坞,23.44
2025-06-17T08:05:00,70101500,富春江电站(坝上),23.36
2025-06-17T08:05:00,70101501,富春江坝下,8.15
2025-06-17T08:05:00,70101800,窄溪,6.49
2025-06-17T08:05:00,70102300,闸口,6.16
2025-06-17T08:05:00,7010AJ33,渌渚,6.59
2025-06-17T08:05:00,7011AJ4M,新桐乡,6.4
2025-06-17T08:05:00,7011AJ5M,渌渚镇,7.22
2025-06-17T08:05:00,7011AJ7R,山溪叶家,50.31
2025-06-17T08:05:00,7011AJ8R,山溪幕下,65.69
2025-06-17T08:05:00,7011AJ9R,山溪前桐,194.25
2025-06-17T08:05:00,7011AM2G,富春江水库严陵坞,23.43
2025-06-17T08:10:00,70101500,富春江电站(坝上),23.37
2025-06-17T08:10:00,70101501,富春江坝下,8.15
2025-06-17T08:10:00,70101800,窄溪,6.48
2025-06-17T08:10:00,70102300,闸口,6.16
2025-06-17T08:10:00,7010AJ33,渌渚,6.57
2025-06-17T08:10:00,7011AJ4M,新桐乡,6.39
2025-06-17T08:10:00,7011AJ5M,渌渚镇,7.22
2025-06-17T08:10:00,7011AJ7R,山溪叶家,50.31
2025-06-17T08:10:00,7011AJ8R,山溪幕下,65.69
2025-06-17T08:10:00,7011AJ9R,山溪前桐,194.24
2025-06-17T08:10:00,7011AM2G,富春江水库严陵坞,23.44
2025-06-17T08:15:00,70101500,富春江电站(坝上),23.36
2025-06-17T08:15:00,70101501,富春江坝下,8.12
2025-06-17T08:15:00,70101800,窄溪,6.46
2025-06-17T08:15:00,70102300,闸口,6.14
2025-06-17T08:15:00,7010AJ33,渌渚,6.55
2025-06-17T08:15:00,7011AJ4M,新桐乡,6.39
2025-06-17T08:15:00,7011AJ5M,渌渚镇,7.21
2025-06-17T08:15:00,7011AJ7R,山溪叶家,50.31
2025-06-17T08:15:00,7011AJ8R,山溪幕下,65.69
2025-06-17T08:15:00,7011AJ9R,山溪前桐,194.25
2025-06-17T08:15:00,7011AM2G,富春江水库严陵坞,23.44
2025-06-17T08:20:00,70101500,富春江电站(坝上),23.38
2025-06-17T08:20:00,70101501,富春江坝下,8.09
2025-06-17T08:20:00,70101800,窄溪,6.45
2025-06-17T08:20:00,70102300,闸口,6.14
2025-06-17T08:20:00,7010AJ33,渌渚,6.55
2025-06-17T08:20:00,7011AJ4M,新桐乡,6.38
2025-06-17T08:20:00,7011AJ5M,渌渚镇,7.21
2025-06-17T08:20:00,7011AJ7R,山溪叶家,50.31
2025-06-17T08:20:00,7011AJ8R,山溪幕下,65.69
2025-06-17T08:20:00,7011AJ9R,山溪前桐,194.25
2025-06-17T08:20:00,7011AM2G,富春江水库严陵坞,23.44
2025-06-17T08:25:00,70101500,富春江电站(坝上),23.36
2025-06-17T08:25:00,70101501,富春江坝下,8.07
2025-06-17T08:25:00,70101800,窄溪,6.44
2025-06-17T08:25:00,70102300,闸口,6.13
2025-06-17T08:25:00,7010AJ33,渌渚,6.53
2025-06-17T08:25:00,7011AJ4M,新桐乡,6.35
2025-06-17T08:25:00,7011AJ5M,渌渚镇,7.2
2025-06-17T08:25:00,7011AJ7R,山溪叶家,50.31
2025-06-17T08:25:00,7011AJ8R,山溪幕下,65.69
2025-06-17T08:25:00,7011AJ9R,山溪前桐,194.25
2025-06-17T08:25:00,7011AM2G,富春江水库严陵坞,23.45
2025-06-17T08:30:00,70101500,富春江电站(坝上),23.38
2025-06-17T08:30:00,70101501,富春江坝下,8.05
2025-06-17T08:30:00,70101800,窄溪,6.41
2025-06-17T08:30:00,70102300,闸口,6.14
2025-06-17T08:30:00,7010AJ33,渌渚,6.53
2025-06-17T08:30:00,7011AJ4M,新桐乡,6.33
2025-06-17T08:30:00,7011AJ5M,渌渚镇,7.19
2025-06-17T08:30:00,7011AJ7R,山溪叶家,50.31
2025-06-17T08:30:00,7011AJ8R,山溪幕下,65.69
2025-06-17T08:30:00,7011AJ9R,山溪前桐,194.25
2025-06-17T08:30:00,7011AM2G,富春江水库严陵坞,23.43
2025-06-17T08:35:00,70101500,富春江电站(坝上),23.34
2025-06-17T08:35:00,70101501,富春江坝下,8.05
2025-06-17T08:35:00,70101800,窄溪,6.39
2025-06-17T08:35:00,70102300,闸口,6.13
2025-06-17T08:35:00,7010AJ33,渌渚,6.51
2025-06-17T08:35:00,7011AJ4M,新桐乡,6.3
2025-06-17T08:35:00,7011AJ5M,渌渚镇,7.18
2025-06-17T08:35:00,7011AJ7R,山溪叶家,50.31
2025-06-17T08:35:00,7011AJ8R,山溪幕下,65.69
2025-06-17T08:35:00,7011AJ9R,山溪前桐,194.24
2025-06-17T08:35:00,7011AM2G,富春江水库严陵坞,23.43
2025-06-17T08:40:00,70101500,富春江电站(坝上),23.32
2025-06-17T08:40:00,70101501,富春江坝下,8.06
2025-06-17T08:40:00,70101800,窄溪,6.39
2025-06-17T08:40:00,70102300,闸口,6.12
2025-06-17T08:40:00,7010AJ33,渌渚,6.49
2025-06-17T08:40:00,7011AJ4M,新桐乡,6.29
2025-06-17T08:40:00,7011AJ5M,渌渚镇,7.18
2025-06-17T08:40:00,7011AJ7R,山溪叶家,50.31
2025-06-17T08:40:00,7011AJ8R,山溪幕下,65.69
2025-06-17T08:40:00,7011AJ9R,山溪前桐,194.25
2025-06-17T08:40:00,7011AM2G,富春江水库严陵坞,23.41
2025-06-17T08:45:00,70101500,富春江电站(坝上),23.32
2025-06-17T08:45:00,70101501,富春江坝下,8.04
2025-06-17T08:45:00,70101800,窄溪,6.38
2025-06-17T08:45:00,70102300,闸口,6.12
2025-06-17T08:45:00,7010AJ33,渌渚,6.47
2025-06-17T08:45:00,7011AJ4M,新桐乡,6.28
2025-06-17T08:45:00,7011AJ5M,渌渚镇,7.18
2025-06-17T08:45:00,7011AJ7R,山溪叶家,50.31
2025-06-17T08:45:00,7011AJ8R,山溪幕下,65.69
2025-06-17T08:45:00,7011AJ9R,山溪前桐,194.25
2025-06-17T08:45:00,7011AM2G,富春江水库严陵坞,23.41
2025-06-17T08:50:00,70101500,富春江电站(坝上),23.3
2025-06-17T08:50:00,70101501,富春江坝下,8.02
2025-06-17T08:50:00,70101800,窄溪,6.37
2025-06-17T08:50:00,70102300,闸口,6.11
2025-06-17T08:50:00,7010AJ33,渌渚,6.45
2025-06-17T08:50:00,7011AJ4M,新桐乡,6.28
2025-06-17T08:50:00,7011AJ5M,渌渚镇,7.17
